timestamp,rangers_cents,rangers_decimal,rangers_probability,blackhawks_cents,blackhawks_decimal,blackhawks_probability,latency_ms
2025-12-10 23:36:22.794,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:36:23.739,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:36:26.294,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:36:27.229,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:36:28.154,58,1.71,0.58,46,2.18,0.46,418
2025-12-10 23:36:29.085,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:36:30.019,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:36:30.956,58,1.71,0.58,46,2.18,0.46,431
2025-12-10 23:36:31.906,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:36:32.857,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:36:33.789,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:36:34.739,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:36:35.669,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:36:36.597,58,1.71,0.58,46,2.18,0.46,417
2025-12-10 23:36:37.554,58,1.71,0.58,46,2.18,0.46,447
2025-12-10 23:36:38.513,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:36:39.456,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:36:40.411,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:36:41.347,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:36:42.302,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:36:43.264,58,1.71,0.58,46,2.18,0.46,452
2025-12-10 23:36:44.194,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:36:45.129,58,1.71,0.58,46,2.18,0.46,424
2025-12-10 23:36:46.062,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:36:47.005,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:36:47.935,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:36:48.878,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:36:49.839,58,1.71,0.58,46,2.18,0.46,456
2025-12-10 23:36:50.768,58,1.71,0.58,46,2.18,0.46,417
2025-12-10 23:36:51.712,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:36:52.670,58,1.71,0.58,46,2.18,0.46,447
2025-12-10 23:36:53.598,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:36:54.532,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:37:02.059,58,1.71,0.58,46,2.18,0.46,451
2025-12-10 23:37:02.999,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:37:04.004,58,1.71,0.58,46,2.18,0.46,495
2025-12-10 23:37:04.929,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:37:05.868,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:37:06.808,58,1.71,0.58,46,2.18,0.46,430
2025-12-10 23:37:07.750,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:37:08.687,58,1.71,0.58,46,2.18,0.46,426
2025-12-10 23:37:09.626,58,1.71,0.58,46,2.18,0.46,431
2025-12-10 23:37:10.556,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:37:11.487,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:37:12.443,58,1.71,0.58,46,2.18,0.46,445
2025-12-10 23:37:13.396,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:37:14.346,58,1.71,0.58,46,2.18,0.46,439
2025-12-10 23:37:15.281,58,1.71,0.58,46,2.18,0.46,427
2025-12-10 23:37:16.232,58,1.71,0.58,46,2.18,0.46,439
2025-12-10 23:37:17.153,58,1.71,0.58,46,2.18,0.46,417
2025-12-10 23:37:18.083,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:37:19.049,58,1.71,0.58,46,2.18,0.46,456
2025-12-10 23:37:19.971,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:37:20.894,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:37:21.826,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:37:22.760,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:37:23.710,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:37:24.656,58,1.71,0.58,46,2.18,0.46,435
2025-12-10 23:37:26.715,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:37:34.967,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:37:35.916,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:37:36.864,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:37:37.798,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:37:38.728,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:37:39.671,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:37:40.617,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:37:41.891,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:37:42.854,58,1.71,0.58,46,2.18,0.46,452
2025-12-10 23:37:43.783,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:37:44.709,58,1.71,0.58,46,2.18,0.46,416
2025-12-10 23:37:45.649,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:37:46.574,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:37:47.523,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:37:48.478,58,1.71,0.58,46,2.18,0.46,445
2025-12-10 23:37:49.422,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:37:50.343,58,1.71,0.58,46,2.18,0.46,418
2025-12-10 23:37:51.276,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:37:52.221,58,1.71,0.58,46,2.18,0.46,435
2025-12-10 23:37:53.155,58,1.71,0.58,46,2.18,0.46,430
2025-12-10 23:37:54.091,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:37:55.974,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:37:56.895,58,1.71,0.58,46,2.18,0.46,418
2025-12-10 23:37:57.825,58,1.71,0.58,46,2.18,0.46,428
2025-12-10 23:38:06.283,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:38:07.226,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:38:08.151,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:38:09.076,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:38:10.023,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:38:10.965,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:38:11.919,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:38:12.867,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:38:13.820,58,1.71,0.58,46,2.18,0.46,446
2025-12-10 23:38:14.769,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:38:15.710,58,1.71,0.58,46,2.18,0.46,431
2025-12-10 23:38:16.654,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:38:17.592,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:38:18.523,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:38:19.446,58,1.71,0.58,46,2.18,0.46,416
2025-12-10 23:38:20.390,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:38:21.324,58,1.71,0.58,46,2.18,0.46,431
2025-12-10 23:38:22.268,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:38:23.197,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:38:24.134,58,1.71,0.58,46,2.18,0.46,435
2025-12-10 23:38:28.956,58,1.71,0.58,46,2.18,0.46,447
2025-12-10 23:38:29.893,58,1.71,0.58,46,2.18,0.46,428
2025-12-10 23:38:30.835,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:38:31.769,58,1.71,0.58,46,2.18,0.46,424
2025-12-10 23:38:32.696,58,1.71,0.58,46,2.18,0.46,417
2025-12-10 23:38:33.631,58,1.71,0.58,46,2.18,0.46,426
2025-12-10 23:38:34.555,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:38:43.771,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:38:44.701,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:38:49.216,58,1.71,0.58,46,2.18,0.46,464
2025-12-10 23:38:50.170,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:38:51.837,58,1.71,0.58,46,2.18,0.46,449
2025-12-10 23:39:00.366,58,1.71,0.58,46,2.18,0.46,461
2025-12-10 23:39:06.312,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:39:07.252,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:39:10.991,58,1.71,0.58,46,2.18,0.46,439
2025-12-10 23:39:11.944,58,1.71,0.58,46,2.18,0.46,451
2025-12-10 23:39:12.895,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:39:13.840,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:39:14.771,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:39:15.790,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:39:16.735,58,1.71,0.58,46,2.18,0.46,435
2025-12-10 23:39:22.552,58,1.71,0.58,46,2.18,0.46,429
2025-12-10 23:39:23.479,58,1.71,0.58,46,2.18,0.46,426
2025-12-10 23:39:27.667,58,1.71,0.58,46,2.18,0.46,472
2025-12-10 23:39:28.605,58,1.71,0.58,46,2.18,0.46,426
2025-12-10 23:39:33.987,58,1.71,0.58,46,2.18,0.46,427
2025-12-10 23:39:34.921,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:39:44.218,58,1.71,0.58,46,2.18,0.46,447
2025-12-10 23:39:45.171,58,1.71,0.58,46,2.18,0.46,445
2025-12-10 23:39:46.116,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:39:49.914,58,1.71,0.58,46,2.18,0.46,454
2025-12-10 23:39:50.863,58,1.71,0.58,46,2.18,0.46,439
2025-12-10 23:39:51.811,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:39:58.505,58,1.71,0.58,46,2.18,0.46,446
2025-12-10 23:40:01.296,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:40:05.732,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:40:06.688,58,1.71,0.58,46,2.18,0.46,445
2025-12-10 23:40:10.620,58,1.71,0.58,46,2.18,0.46,430
2025-12-10 23:40:11.580,58,1.71,0.58,46,2.18,0.46,450
2025-12-10 23:40:18.448,58,1.71,0.58,46,2.18,0.46,446
2025-12-10 23:40:19.376,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:40:25.048,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:40:30.886,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:40:31.831,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:40:35.151,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:40:36.086,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:40:46.318,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:40:47.270,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:40:51.755,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:40:58.400,58,1.71,0.58,46,2.18,0.46,429
2025-12-10 23:40:59.326,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:41:04.067,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:41:05.072,58,1.71,0.58,46,2.18,0.46,503
2025-12-10 23:41:06.016,58,1.71,0.58,46,2.18,0.46,439
2025-12-10 23:41:06.960,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:41:12.532,58,1.71,0.58,46,2.18,0.46,426
2025-12-10 23:41:13.457,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:41:19.131,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:41:20.062,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:41:25.276,58,1.71,0.58,46,2.18,0.46,442
2025-12-10 23:41:26.214,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:41:30.780,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:41:31.731,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:41:38.650,58,1.71,0.58,46,2.18,0.46,461
2025-12-10 23:41:39.604,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:41:40.553,58,1.71,0.58,46,2.18,0.46,446
2025-12-10 23:41:45.456,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:41:46.393,58,1.71,0.58,46,2.18,0.46,426
2025-12-10 23:41:51.017,58,1.71,0.58,46,2.18,0.46,427
2025-12-10 23:41:51.963,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:42:01.040,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:42:08.036,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:42:08.967,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:42:11.514,58,1.71,0.58,46,2.18,0.46,460
2025-12-10 23:42:12.445,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:42:19.703,58,1.71,0.58,46,2.18,0.46,446
2025-12-10 23:42:20.636,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:42:24.597,58,1.71,0.58,46,2.18,0.46,442
2025-12-10 23:42:30.312,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:42:31.956,58,1.71,0.58,46,2.18,0.46,1133
2025-12-10 23:42:34.586,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:42:35.539,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:42:36.741,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:42:44.221,58,1.71,0.58,46,2.18,0.46,450
2025-12-10 23:42:45.163,58,1.71,0.58,46,2.18,0.46,431
2025-12-10 23:42:51.577,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:42:52.512,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:42:58.408,58,1.71,0.58,46,2.18,0.46,435
2025-12-10 23:42:59.346,58,1.71,0.58,46,2.18,0.46,427
2025-12-10 23:43:05.742,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:43:15.487,58,1.71,0.58,46,2.18,0.46,446
2025-12-10 23:43:16.423,58,1.71,0.58,46,2.18,0.46,426
2025-12-10 23:43:19.108,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:43:20.036,58,1.71,0.58,46,2.18,0.46,417
2025-12-10 23:43:20.965,58,1.71,0.58,46,2.18,0.46,418
2025-12-10 23:43:21.911,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:43:27.902,58,1.71,0.58,46,2.18,0.46,430
2025-12-10 23:43:28.832,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:43:33.366,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:43:34.324,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:43:35.258,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:43:37.991,58,1.71,0.58,46,2.18,0.46,424
2025-12-10 23:43:44.092,58,1.71,0.58,46,2.18,0.46,428
2025-12-10 23:43:45.044,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:43:54.693,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:44:00.148,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:44:01.102,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:44:04.932,58,1.71,0.58,46,2.18,0.46,465
2025-12-10 23:44:05.864,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:44:12.468,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:44:13.418,58,1.71,0.58,46,2.18,0.46,442
2025-12-10 23:44:19.768,58,1.71,0.58,46,2.18,0.46,446
2025-12-10 23:44:20.699,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:44:22.951,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:44:23.880,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:44:24.803,58,1.71,0.58,46,2.18,0.46,418
2025-12-10 23:44:27.027,58,1.71,0.58,46,2.18,0.46,429
2025-12-10 23:44:27.968,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:44:33.750,58,1.71,0.58,46,2.18,0.46,442
2025-12-10 23:44:34.681,58,1.71,0.58,46,2.18,0.46,429
2025-12-10 23:44:35.611,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:44:43.099,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:44:44.031,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:44:48.310,58,1.71,0.58,46,2.18,0.46,445
2025-12-10 23:44:49.248,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:44:54.731,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:44:55.666,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:45:00.599,58,1.71,0.58,46,2.18,0.46,453
2025-12-10 23:45:01.530,58,1.71,0.58,46,2.18,0.46,424
2025-12-10 23:45:05.838,58,1.71,0.58,46,2.18,0.46,451
2025-12-10 23:45:06.791,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:45:11.877,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:45:12.821,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:45:17.666,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:45:18.615,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:45:19.547,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:45:24.447,58,1.71,0.58,46,2.18,0.46,449
2025-12-10 23:45:25.392,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:45:28.579,58,1.71,0.58,46,2.18,0.46,457
2025-12-10 23:45:29.504,58,1.71,0.58,46,2.18,0.46,418
2025-12-10 23:45:30.430,58,1.71,0.58,46,2.18,0.46,415
2025-12-10 23:45:31.359,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:45:32.321,58,1.71,0.58,46,2.18,0.46,451
2025-12-10 23:45:33.276,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:45:34.223,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:45:35.160,58,1.71,0.58,46,2.18,0.46,427
2025-12-10 23:45:36.114,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:45:37.071,58,1.71,0.58,46,2.18,0.46,447
2025-12-10 23:45:38.026,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:45:38.956,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:45:39.884,58,1.71,0.58,46,2.18,0.46,417
2025-12-10 23:45:40.830,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:45:41.788,58,1.71,0.58,46,2.18,0.46,451
2025-12-10 23:45:42.720,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:45:43.647,58,1.71,0.58,46,2.18,0.46,418
2025-12-10 23:45:44.600,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:45:45.551,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:45:46.472,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:45:47.407,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:45:48.358,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:45:49.298,58,1.71,0.58,46,2.18,0.46,429
2025-12-10 23:45:50.277,58,1.71,0.58,46,2.18,0.46,469
2025-12-10 23:45:51.200,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:45:52.156,58,1.71,0.58,46,2.18,0.46,445
2025-12-10 23:45:53.085,58,1.71,0.58,46,2.18,0.46,424
2025-12-10 23:45:54.007,58,1.71,0.58,46,2.18,0.46,415
2025-12-10 23:45:54.946,58,1.71,0.58,46,2.18,0.46,430
2025-12-10 23:45:56.487,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:45:57.429,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:45:58.358,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:45:59.305,58,1.71,0.58,46,2.18,0.46,439
2025-12-10 23:46:00.228,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:46:01.194,58,1.71,0.58,46,2.18,0.46,455
2025-12-10 23:46:02.123,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:46:04.998,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:46:11.932,58,1.71,0.58,46,2.18,0.46,427
2025-12-10 23:46:12.860,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:46:16.921,58,1.71,0.58,46,2.18,0.46,453
2025-12-10 23:46:17.863,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:46:18.808,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:46:19.741,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:46:20.682,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:46:21.612,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:46:22.542,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:46:23.466,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:46:24.411,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:46:25.372,58,1.71,0.58,46,2.18,0.46,450
2025-12-10 23:46:26.312,58,1.71,0.58,46,2.18,0.46,429
2025-12-10 23:46:27.261,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:46:28.196,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:46:29.407,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:46:30.339,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:46:31.283,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:46:36.111,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:46:37.041,58,1.71,0.58,46,2.18,0.46,419
2025-12-10 23:46:41.080,58,1.71,0.58,46,2.18,0.46,452
2025-12-10 23:46:42.013,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:46:44.613,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:46:45.555,58,1.71,0.58,46,2.18,0.46,439
2025-12-10 23:46:51.633,58,1.71,0.58,46,2.18,0.46,428
2025-12-10 23:46:52.575,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:46:56.023,58,1.71,0.58,46,2.18,0.46,430
2025-12-10 23:47:01.525,58,1.71,0.58,46,2.18,0.46,459
2025-12-10 23:47:02.472,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:47:05.070,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:47:06.004,58,1.71,0.58,46,2.18,0.46,431
2025-12-10 23:47:08.736,58,1.71,0.58,46,2.18,0.46,450
2025-12-10 23:47:09.673,58,1.71,0.58,46,2.18,0.46,427
2025-12-10 23:47:11.301,58,1.71,0.58,46,2.18,0.46,427
2025-12-10 23:47:13.721,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:47:15.506,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:47:21.554,58,1.71,0.58,46,2.18,0.46,422
2025-12-10 23:47:22.475,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:47:23.440,58,1.71,0.58,46,2.18,0.46,454
2025-12-10 23:47:24.369,58,1.71,0.58,46,2.18,0.46,418
2025-12-10 23:47:30.361,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:47:31.304,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:47:36.909,58,1.71,0.58,46,2.18,0.46,450
2025-12-10 23:47:37.840,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:47:45.994,58,1.71,0.58,46,2.18,0.46,428
2025-12-10 23:47:46.921,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:47:51.692,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:47:52.641,58,1.71,0.58,46,2.18,0.46,438
2025-12-10 23:47:53.997,58,1.71,0.58,46,2.18,0.46,435
2025-12-10 23:48:04.334,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:48:05.280,58,1.71,0.58,46,2.18,0.46,435
2025-12-10 23:48:06.354,58,1.71,0.58,46,2.18,0.46,424
2025-12-10 23:48:13.674,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:48:14.606,58,1.71,0.58,46,2.18,0.46,424
2025-12-10 23:48:15.530,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:48:16.477,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:48:17.411,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:48:18.358,58,1.71,0.58,46,2.18,0.46,442
2025-12-10 23:48:19.289,58,1.71,0.58,46,2.18,0.46,421
2025-12-10 23:48:20.244,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:48:21.189,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:48:22.156,58,1.71,0.58,46,2.18,0.46,456
2025-12-10 23:48:23.098,58,1.71,0.58,46,2.18,0.46,432
2025-12-10 23:48:24.032,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:48:24.980,58,1.71,0.58,46,2.18,0.46,445
2025-12-10 23:48:34.403,58,1.71,0.58,46,2.18,0.46,461
2025-12-10 23:48:35.356,58,1.71,0.58,46,2.18,0.46,442
2025-12-10 23:48:38.985,58,1.71,0.58,46,2.18,0.46,429
2025-12-10 23:48:39.934,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:48:45.492,58,1.71,0.58,46,2.18,0.46,431
2025-12-10 23:48:46.421,58,1.71,0.58,46,2.18,0.46,426
2025-12-10 23:48:47.355,58,1.71,0.58,46,2.18,0.46,427
2025-12-10 23:48:48.290,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:48:49.249,58,1.71,0.58,46,2.18,0.46,448
2025-12-10 23:48:50.213,58,1.71,0.58,46,2.18,0.46,454
2025-12-10 23:48:51.166,58,1.71,0.58,46,2.18,0.46,442
2025-12-10 23:48:52.120,58,1.71,0.58,46,2.18,0.46,444
2025-12-10 23:48:53.076,58,1.71,0.58,46,2.18,0.46,445
2025-12-10 23:48:54.021,58,1.71,0.58,46,2.18,0.46,434
2025-12-10 23:49:00.366,58,1.71,0.58,46,2.18,0.46,446
2025-12-10 23:49:01.320,58,1.71,0.58,46,2.18,0.46,443
2025-12-10 23:49:02.246,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:49:03.197,58,1.71,0.58,46,2.18,0.46,441
2025-12-10 23:49:04.179,58,1.71,0.58,46,2.18,0.46,474
2025-12-10 23:49:05.135,58,1.71,0.58,46,2.18,0.46,445
2025-12-10 23:49:06.074,58,1.71,0.58,46,2.18,0.46,439
2025-12-10 23:49:07.040,58,1.71,0.58,46,2.18,0.46,455
2025-12-10 23:49:07.974,58,1.71,0.58,46,2.18,0.46,423
2025-12-10 23:49:08.941,58,1.71,0.58,46,2.18,0.46,457
2025-12-10 23:49:09.877,58,1.71,0.58,46,2.18,0.46,425
2025-12-10 23:49:10.839,58,1.71,0.58,46,2.18,0.46,451
2025-12-10 23:49:11.790,58,1.71,0.58,46,2.18,0.46,440
2025-12-10 23:49:12.734,58,1.71,0.58,46,2.18,0.46,433
2025-12-10 23:49:13.681,58,1.71,0.58,46,2.18,0.46,436
2025-12-10 23:49:14.611,58,1.71,0.58,46,2.18,0.46,420
2025-12-10 23:49:15.551,58,1.71,0.58,46,2.18,0.46,437
2025-12-10 23:49:16.505,58,1.71,0.58,46,2.18,0.46,443
