timestamp,team_one_name,team_two_name,moneyline_team_one_maker_percent_odds,moneyline_team_one_taker_percent_odds,moneyline_team_two_maker_percent_odds,moneyline_team_two_taker_percent_odds,spread_1_5_outcome_one_maker_percent_odds,spread_1_5_outcome_one_taker_percent_odds,spread_1_5_outcome_two_maker_percent_odds,spread_1_5_outcome_two_taker_percent_odds,total_5_5_over_maker_percent_odds,total_5_5_over_taker_percent_odds,total_5_5_under_maker_percent_odds,total_5_5_under_taker_percent_odds,total_6_5_over_maker_percent_odds,total_6_5_over_taker_percent_odds,total_6_5_under_maker_percent_odds,total_6_5_under_taker_percent_odds
2025-12-11T03:16:14.788132,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:18.486912,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:18.486912,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:18.486912,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:18.486912,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:22.109377,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:22.109377,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:22.109377,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:22.109377,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:25.773873,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:25.773873,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:25.773873,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:25.773873,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:29.469242,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:29.469242,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:29.469242,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:29.469242,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:33.094330,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:33.094330,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:33.094330,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:33.094330,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:36.723979,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:36.723979,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:36.723979,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:36.723979,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:40.382479,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:40.382479,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:40.382479,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:40.382479,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:44.107679,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:44.107679,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:44.107679,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:44.107679,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:47.730886,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:47.730886,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:47.730886,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:47.730886,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:51.389344,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:51.389344,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:51.389344,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:51.389344,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:55.017820,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:55.017820,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:55.017820,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:55.017820,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:16:58.705796,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:16:58.705796,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:16:58.705796,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:16:58.705796,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:02.344063,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:02.344063,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:02.344063,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:02.344063,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:05.986295,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:05.986295,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:05.986295,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:05.986295,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:09.757576,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:09.757576,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:09.757576,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:09.757576,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:13.405715,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:13.405715,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:13.405715,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:13.405715,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:17.043294,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:17.043294,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:17.043294,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:17.043294,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:20.674327,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:20.674327,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:20.674327,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:20.674327,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:24.400650,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:24.400650,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:24.400650,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:24.400650,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:28.051231,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:28.051231,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:28.051231,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:28.051231,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:31.707310,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:31.707310,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:31.707310,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:31.707310,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:35.334203,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:35.334203,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:35.334203,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:35.334203,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:38.955814,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:38.955814,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:38.955814,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:38.955814,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:42.629468,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:42.629468,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:42.629468,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:42.629468,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:46.330336,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:46.330336,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:46.330336,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:46.330336,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:49.956852,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:49.956852,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:49.956852,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:49.956852,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:54.562055,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:54.562055,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:54.562055,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:54.562055,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:17:58.232455,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:17:58.232455,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:17:58.232455,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:17:58.232455,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:01.882123,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:01.882123,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:01.882123,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:01.882123,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:05.512156,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:05.512156,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:05.512156,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:05.512156,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:09.136514,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:09.136514,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:09.136514,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:09.136514,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:12.774720,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:12.774720,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:12.774720,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:12.774720,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:16.480419,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:16.480419,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:16.480419,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:16.480419,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:20.119759,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:20.119759,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:20.119759,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:20.119759,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:23.750139,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:23.750139,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:23.750139,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:23.750139,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:27.477753,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:27.477753,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:27.477753,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:27.477753,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:31.274181,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:31.274181,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:31.274181,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:31.274181,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:34.954698,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:34.954698,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:34.954698,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:34.954698,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:38.607973,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:38.607973,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:38.607973,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:38.607973,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:42.232179,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:42.232179,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:42.232179,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:42.232179,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:45.882642,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:45.882642,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:45.882642,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:45.882642,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:49.525855,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:49.525855,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:49.525855,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:49.525855,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:53.184220,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:53.184220,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:53.184220,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:53.184220,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:18:56.851785,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:18:56.851785,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:18:56.851785,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:18:56.851785,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:00.502395,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:00.502395,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:00.502395,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:00.502395,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:04.134545,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:04.134545,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:04.134545,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:04.134545,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:07.826378,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:07.826378,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:07.826378,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:07.826378,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:11.462182,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:11.462182,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:11.462182,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:11.462182,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:15.175188,Chicago Blackhawks,New York Rangers,42.62,57.38,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:15.175188,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:15.175188,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:15.175188,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:18.900641,Chicago Blackhawks,New York Rangers,42.5,57.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:18.900641,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:18.900641,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:18.900641,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:22.569216,Chicago Blackhawks,New York Rangers,42.5,57.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:22.569216,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:22.569216,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:22.569216,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:26.214222,Chicago Blackhawks,New York Rangers,42.5,57.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:26.214222,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:26.214222,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:26.214222,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:29.850439,Chicago Blackhawks,New York Rangers,42.5,57.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:29.850439,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:29.850439,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:29.850439,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:33.537377,Chicago Blackhawks,New York Rangers,42.5,57.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:33.537377,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:33.537377,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
2025-12-11T03:19:33.537377,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,38.12,61.88,53.5,46.5
2025-12-11T03:19:37.176509,Chicago Blackhawks,New York Rangers,42.5,57.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T03:19:37.176509,Chicago Blackhawks,New York Rangers,,,,,,,,,52.75,47.25,45.62,54.37,,,,
2025-12-11T03:19:37.176509,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.0,67.0,,,,,,,,
