timestamp,tulane_cents,tulane_decimal,tulane_probability,northtexas_cents,northtexas_decimal,northtexas_probability,latency_ms
2025-12-05 23:24:02.936,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:24:04.007,62,1.62,0.62,47,2.15,0.47,561
2025-12-05 23:24:05.058,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:24:06.114,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:24:07.156,62,1.62,0.62,47,2.15,0.47,532
2025-12-05 23:24:08.220,62,1.62,0.62,47,2.15,0.47,554
2025-12-05 23:24:09.277,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:24:10.337,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:24:11.400,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:24:12.458,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:24:13.507,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:24:14.655,62,1.62,0.62,47,2.15,0.47,647
2025-12-05 23:24:15.703,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:24:16.754,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:24:17.804,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:24:18.854,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:24:19.911,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:24:20.967,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:24:22.020,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:24:23.073,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:24:24.130,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:24:25.175,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:24:26.224,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:24:27.290,62,1.62,0.62,47,2.15,0.47,556
2025-12-05 23:24:28.348,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:24:29.392,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:24:30.439,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:24:31.494,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:24:32.542,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:24:33.588,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:24:34.635,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:24:35.678,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:24:36.734,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:24:37.778,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:24:38.831,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:24:39.877,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:24:40.925,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:24:41.965,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:24:43.025,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:24:44.082,62,1.62,0.62,47,2.15,0.47,554
2025-12-05 23:24:45.146,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:24:46.211,62,1.62,0.62,47,2.15,0.47,554
2025-12-05 23:24:47.269,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:24:48.321,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:24:49.373,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:24:50.427,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:24:51.475,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:24:52.532,62,1.62,0.62,47,2.15,0.47,552
2025-12-05 23:24:53.578,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:24:54.634,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:24:55.685,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:24:56.736,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:24:57.790,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:24:58.838,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:24:59.901,62,1.62,0.62,47,2.15,0.47,552
2025-12-05 23:25:00.955,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:25:02.016,62,1.62,0.62,47,2.15,0.47,557
2025-12-05 23:25:03.071,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:25:04.118,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:25:05.161,62,1.62,0.62,47,2.15,0.47,533
2025-12-05 23:25:06.218,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:25:07.286,62,1.62,0.62,47,2.15,0.47,557
2025-12-05 23:25:08.344,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:25:09.454,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:25:10.511,62,1.62,0.62,47,2.15,0.47,551
2025-12-05 23:25:11.569,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:25:12.616,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:25:13.678,62,1.62,0.62,47,2.15,0.47,559
2025-12-05 23:25:14.736,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:25:15.800,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:25:16.855,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:25:17.905,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:25:18.950,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:25:20.006,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:25:21.076,62,1.62,0.62,47,2.15,0.47,560
2025-12-05 23:25:22.132,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:25:23.178,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:25:24.222,62,1.62,0.62,47,2.15,0.47,533
2025-12-05 23:25:25.815,62,1.62,0.62,47,2.15,0.47,1081
2025-12-05 23:25:26.872,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:25:27.913,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:25:28.963,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:25:30.012,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:25:31.056,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:25:32.107,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:25:33.166,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:25:34.217,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:25:35.272,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:25:36.326,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:25:37.387,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:25:38.424,62,1.62,0.62,47,2.15,0.47,533
2025-12-05 23:25:39.476,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:25:40.526,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:25:41.579,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:25:42.634,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:25:43.694,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:25:44.755,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:25:45.815,62,1.62,0.62,47,2.15,0.47,557
2025-12-05 23:25:46.873,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:25:47.919,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:25:48.980,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:25:50.031,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:25:51.089,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:25:52.141,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:25:53.197,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:25:54.251,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:25:55.310,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:25:56.373,62,1.62,0.62,47,2.15,0.47,552
2025-12-05 23:25:57.425,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:25:58.485,62,1.62,0.62,47,2.15,0.47,557
2025-12-05 23:25:59.545,62,1.62,0.62,47,2.15,0.47,557
2025-12-05 23:26:00.597,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:26:01.655,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:26:02.701,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:26:03.779,62,1.62,0.62,47,2.15,0.47,574
2025-12-05 23:26:04.835,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:26:05.885,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:26:06.932,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:26:07.994,62,1.62,0.62,47,2.15,0.47,551
2025-12-05 23:26:09.050,62,1.62,0.62,47,2.15,0.47,551
2025-12-05 23:26:10.097,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:26:11.163,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:26:12.215,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:26:13.279,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:26:14.343,62,1.62,0.62,47,2.15,0.47,556
2025-12-05 23:26:15.377,62,1.62,0.62,47,2.15,0.47,533
2025-12-05 23:26:16.434,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:26:17.486,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:26:18.535,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:26:19.597,62,1.62,0.62,47,2.15,0.47,554
2025-12-05 23:26:20.653,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:26:21.702,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:26:22.754,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:26:23.800,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:26:24.860,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:26:25.913,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:26:26.965,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:26:28.008,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:26:29.053,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:26:30.114,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:26:31.170,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:26:32.222,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:26:33.261,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:26:34.322,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:26:35.387,62,1.62,0.62,47,2.15,0.47,554
2025-12-05 23:26:36.442,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:26:37.552,62,1.62,0.62,47,2.15,0.47,599
2025-12-05 23:26:38.595,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:26:39.658,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:26:40.712,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:26:41.762,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:26:42.828,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:26:43.888,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:26:44.944,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:26:46.023,62,1.62,0.62,47,2.15,0.47,569
2025-12-05 23:26:47.082,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:26:48.131,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:26:49.184,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:26:50.237,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:26:51.287,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:26:52.343,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:26:53.400,62,1.62,0.62,47,2.15,0.47,552
2025-12-05 23:26:54.455,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:26:55.514,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:26:56.569,62,1.62,0.62,47,2.15,0.47,554
2025-12-05 23:26:57.614,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:26:58.667,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:26:59.726,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:27:00.791,62,1.62,0.62,47,2.15,0.47,562
2025-12-05 23:27:01.847,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:27:02.901,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:27:03.946,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:27:05.002,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:27:06.055,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:27:07.119,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:27:08.174,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:27:09.259,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:27:10.303,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:27:11.354,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:27:12.394,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:27:13.443,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:27:14.517,62,1.62,0.62,47,2.15,0.47,563
2025-12-05 23:27:16.632,62,1.62,0.62,47,2.15,0.47,1605
2025-12-05 23:27:18.526,62,1.62,0.62,47,2.15,0.47,1383
2025-12-05 23:27:19.588,62,1.62,0.62,47,2.15,0.47,551
2025-12-05 23:27:20.645,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:27:21.721,62,1.62,0.62,47,2.15,0.47,565
2025-12-05 23:27:22.780,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:27:23.849,62,1.62,0.62,47,2.15,0.47,558
2025-12-05 23:27:24.908,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:27:25.983,62,1.62,0.62,47,2.15,0.47,571
2025-12-05 23:27:27.040,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:27:28.088,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:27:29.144,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:27:30.193,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:27:31.248,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:27:32.302,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:27:33.364,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:27:34.412,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:27:35.451,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:27:36.501,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:27:37.555,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:27:38.610,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:27:39.654,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:27:40.710,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:27:41.768,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:27:42.817,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:27:44.784,62,1.62,0.62,47,2.15,0.47,1465
2025-12-05 23:27:45.859,62,1.62,0.62,47,2.15,0.47,567
2025-12-05 23:27:46.909,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:27:47.961,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:27:49.024,62,1.62,0.62,47,2.15,0.47,552
2025-12-05 23:27:50.091,62,1.62,0.62,47,2.15,0.47,556
2025-12-05 23:27:51.153,62,1.62,0.62,47,2.15,0.47,552
2025-12-05 23:27:52.204,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:27:53.253,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:27:54.310,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:27:55.367,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:27:56.420,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:27:57.484,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:27:58.531,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:27:59.597,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:28:00.649,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:28:01.717,62,1.62,0.62,47,2.15,0.47,559
2025-12-05 23:28:02.766,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:28:03.827,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:28:04.877,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:28:05.941,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:28:06.990,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:28:08.043,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:28:09.087,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:28:10.149,62,1.62,0.62,47,2.15,0.47,551
2025-12-05 23:28:11.212,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:28:12.260,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:28:13.311,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:28:14.361,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:28:15.423,62,1.62,0.62,47,2.15,0.47,552
2025-12-05 23:28:16.490,62,1.62,0.62,47,2.15,0.47,566
2025-12-05 23:28:17.539,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:28:18.595,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:28:19.656,62,1.62,0.62,47,2.15,0.47,559
2025-12-05 23:28:20.703,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:28:21.767,62,1.62,0.62,47,2.15,0.47,554
2025-12-05 23:28:22.816,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:28:23.860,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:28:24.904,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:28:25.966,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:28:27.016,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:28:28.068,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:28:29.123,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:28:30.173,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:28:31.234,62,1.62,0.62,47,2.15,0.47,556
2025-12-05 23:28:32.275,62,1.62,0.62,47,2.15,0.47,530
2025-12-05 23:28:33.324,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:28:34.371,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:28:35.421,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:28:36.475,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:28:37.528,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:28:38.583,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:28:39.634,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:28:40.671,62,1.62,0.62,47,2.15,0.47,527
2025-12-05 23:28:41.718,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:28:42.793,62,1.62,0.62,47,2.15,0.47,564
2025-12-05 23:28:43.853,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:28:44.917,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:28:45.976,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:28:47.029,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:28:48.077,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:28:49.133,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:28:50.185,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:28:51.243,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:28:52.286,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:28:53.338,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:28:54.409,62,1.62,0.62,47,2.15,0.47,560
2025-12-05 23:28:55.451,62,1.62,0.62,47,2.15,0.47,533
2025-12-05 23:28:56.504,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:28:57.560,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:28:58.613,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:28:59.668,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:29:00.727,62,1.62,0.62,47,2.15,0.47,551
2025-12-05 23:29:01.766,62,1.62,0.62,47,2.15,0.47,528
2025-12-05 23:29:02.816,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:29:03.853,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:29:04.896,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:29:05.963,62,1.62,0.62,47,2.15,0.47,556
2025-12-05 23:29:07.026,62,1.62,0.62,47,2.15,0.47,558
2025-12-05 23:29:08.063,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:29:09.112,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:29:10.159,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:29:11.209,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:29:12.261,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:29:13.305,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:29:14.350,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:29:15.396,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:29:16.443,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:29:17.488,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:29:18.543,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:29:19.583,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:29:20.641,62,1.62,0.62,47,2.15,0.47,547
2025-12-05 23:29:21.707,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:29:22.761,62,1.62,0.62,47,2.15,0.47,551
2025-12-05 23:29:23.827,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:29:24.885,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:29:25.942,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:29:26.994,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:29:28.043,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:29:29.106,62,1.62,0.62,47,2.15,0.47,553
2025-12-05 23:29:30.161,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:29:31.219,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:29:32.277,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:29:33.337,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:29:34.385,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:29:35.429,62,1.62,0.62,47,2.15,0.47,539
2025-12-05 23:29:36.501,62,1.62,0.62,47,2.15,0.47,561
2025-12-05 23:29:37.550,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:29:38.595,62,1.62,0.62,47,2.15,0.47,534
2025-12-05 23:29:39.647,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:29:40.700,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:29:41.801,62,1.62,0.62,47,2.15,0.47,590
2025-12-05 23:29:42.853,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:29:43.890,62,1.62,0.62,47,2.15,0.47,532
2025-12-05 23:29:44.932,62,1.62,0.62,47,2.15,0.47,534
2025-12-05 23:29:45.980,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:29:47.023,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:29:48.066,62,1.62,0.62,47,2.15,0.47,532
2025-12-05 23:29:49.125,62,1.62,0.62,47,2.15,0.47,554
2025-12-05 23:29:50.160,62,1.62,0.62,47,2.15,0.47,534
2025-12-05 23:29:51.216,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:29:52.265,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:29:53.304,62,1.62,0.62,47,2.15,0.47,533
2025-12-05 23:29:54.354,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:29:55.407,62,1.62,0.62,47,2.15,0.47,543
2025-12-05 23:29:56.467,62,1.62,0.62,47,2.15,0.47,550
2025-12-05 23:29:57.515,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:29:58.563,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:29:59.626,62,1.62,0.62,47,2.15,0.47,552
2025-12-05 23:30:00.664,62,1.62,0.62,47,2.15,0.47,528
2025-12-05 23:30:01.713,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:30:02.759,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:30:03.806,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:30:04.863,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:30:05.913,62,1.62,0.62,47,2.15,0.47,549
2025-12-05 23:30:06.968,62,1.62,0.62,47,2.15,0.47,544
2025-12-05 23:30:08.015,62,1.62,0.62,47,2.15,0.47,542
2025-12-05 23:30:09.339,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:30:10.401,62,1.62,0.62,47,2.15,0.47,552
2025-12-05 23:30:11.454,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:30:12.497,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:30:13.555,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:30:14.605,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:30:15.670,62,1.62,0.62,47,2.15,0.47,555
2025-12-05 23:30:16.721,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:30:17.766,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:30:18.817,62,1.62,0.62,47,2.15,0.47,541
2025-12-05 23:30:19.865,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:30:20.914,62,1.62,0.62,47,2.15,0.47,548
2025-12-05 23:30:21.986,62,1.62,0.62,47,2.15,0.47,561
2025-12-05 23:30:23.033,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:30:24.076,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:30:25.125,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:30:26.174,62,1.62,0.62,47,2.15,0.47,538
2025-12-05 23:30:27.229,62,1.62,0.62,47,2.15,0.47,545
2025-12-05 23:30:28.302,62,1.62,0.62,47,2.15,0.47,562
2025-12-05 23:30:29.339,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:30:30.419,62,1.62,0.62,47,2.15,0.47,568
2025-12-05 23:30:31.475,62,1.62,0.62,47,2.15,0.47,546
2025-12-05 23:30:32.518,62,1.62,0.62,47,2.15,0.47,532
2025-12-05 23:30:33.564,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:30:34.629,62,1.62,0.62,47,2.15,0.47,554
2025-12-05 23:30:35.697,62,1.62,0.62,47,2.15,0.47,558
2025-12-05 23:30:36.743,62,1.62,0.62,47,2.15,0.47,535
2025-12-05 23:30:37.794,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:30:38.835,62,1.62,0.62,47,2.15,0.47,536
2025-12-05 23:30:39.875,62,1.62,0.62,47,2.15,0.47,537
2025-12-05 23:30:40.918,62,1.62,0.62,47,2.15,0.47,540
2025-12-05 23:30:41.974,62,1.62,0.62,47,2.15,0.47,545
