timestamp,team_1_yes,team_1_no,team_2_yes,team_2_no
2025-12-10T20:24:09.029074+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:24:15.005724+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:24:20.496763+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:24:36.640193+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:24:52.442569+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:25:08.920050+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:25:19.971934+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:25:34.456906+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:25:56.449842+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:26:12.430878+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:26:18.702236+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:26:29.835020+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:26:36.354593+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:26:41.501022+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:26:47.834959+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:26:54.782771+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:27:00.344416+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:27:06.001277+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:27:27.352323+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:27:42.796190+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:27:53.359338+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:28:00.180701+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:28:06.662472+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:28:13.498447+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:28:19.670940+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:28:26.023092+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:28:32.268705+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:28:43.710866+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:28:50.718898+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:28:57.055474+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:29:03.359580+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:29:10.019534+00:00,0.5000,0.5100,0.5200,0.5000
