timestamp,team_one_name,team_two_name,moneyline_team_one_maker_percent_odds,moneyline_team_one_taker_percent_odds,moneyline_team_two_maker_percent_odds,moneyline_team_two_taker_percent_odds,spread_1_5_outcome_one_maker_percent_odds,spread_1_5_outcome_one_taker_percent_odds,spread_1_5_outcome_two_maker_percent_odds,spread_1_5_outcome_two_taker_percent_odds,spread_neg1_5_outcome_one_maker_percent_odds,spread_neg1_5_outcome_one_taker_percent_odds,spread_neg1_5_outcome_two_maker_percent_odds,spread_neg1_5_outcome_two_taker_percent_odds,total_5_5_over_maker_percent_odds,total_5_5_over_taker_percent_odds,total_5_5_under_maker_percent_odds,total_5_5_under_taker_percent_odds,total_6_5_over_maker_percent_odds,total_6_5_over_taker_percent_odds,total_6_5_under_maker_percent_odds,total_6_5_under_taker_percent_odds
2025-12-11T02:25:36.006105,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:25:39.719971,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:25:39.719971,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:25:39.719971,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:25:39.719971,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:25:39.719971,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:25:43.397133,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:25:43.397133,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:25:43.397133,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:25:43.397133,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:25:43.397133,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:25:47.167732,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:25:47.167732,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:25:47.167732,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:25:47.167732,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:25:47.167732,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:25:50.848544,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:25:50.848544,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:25:50.848544,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:25:50.848544,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:25:50.848544,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:25:54.503961,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:25:54.503961,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:25:54.503961,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:25:54.503961,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:25:54.503961,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:25:58.174524,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:25:58.174524,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:25:58.174524,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:25:58.174524,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:25:58.174524,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:02.016862,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:02.016862,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:02.016862,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:02.016862,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:02.016862,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:05.807051,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:05.807051,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:05.807051,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:05.807051,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:05.807051,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:09.496447,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:09.496447,Calgary Flames,Detroit Red Wings,,,,,,,,,25.25,74.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:09.496447,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:09.496447,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:09.496447,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:13.155838,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:13.155838,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:13.155838,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:13.155838,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:13.155838,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:16.965403,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:16.965403,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:16.965403,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:16.965403,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:16.965403,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:20.626748,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:20.626748,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:20.626748,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:20.626748,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:20.626748,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:24.279909,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:24.279909,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:24.279909,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:24.279909,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:24.279909,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:27.947195,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:27.947195,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:27.947195,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:27.947195,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:27.947195,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:31.814300,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:31.814300,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:31.814300,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:31.814300,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:31.814300,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:35.544622,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:35.544622,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:35.544622,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:35.544622,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:35.544622,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:39.203160,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:39.203160,Calgary Flames,Detroit Red Wings,,,,,,,,,25.25,74.75,69.0,31.0,,,,,,,,
2025-12-11T02:26:39.203160,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:39.203160,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:39.203160,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:42.884946,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:42.884946,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:42.884946,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:42.884946,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:42.884946,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:46.560395,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:46.560395,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:46.560395,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:46.560395,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:46.560395,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:50.240610,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:50.240610,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:50.240610,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:50.240610,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:50.240610,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:53.893255,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:53.893255,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:53.893255,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:53.893255,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:53.893255,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:26:57.639910,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:26:57.639910,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:26:57.639910,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:26:57.639910,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:26:57.639910,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:01.409317,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:01.409317,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:01.409317,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:01.409317,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:01.409317,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:05.095907,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:05.095907,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:05.095907,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:05.095907,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:05.095907,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:08.813371,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:08.813371,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:08.813371,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:08.813371,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:08.813371,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:12.593154,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:12.593154,Calgary Flames,Detroit Red Wings,,,,,,,,,25.25,74.75,69.0,31.0,,,,,,,,
2025-12-11T02:27:12.593154,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:12.593154,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:12.593154,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:16.275648,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:16.275648,Calgary Flames,Detroit Red Wings,,,,,,,,,25.25,74.75,69.0,31.0,,,,,,,,
2025-12-11T02:27:16.275648,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:16.275648,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:16.275648,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:19.978470,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:19.978470,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:19.978470,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:19.978470,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:19.978470,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:23.630755,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:23.630755,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:23.630755,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:23.630755,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:23.630755,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:27.294568,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:27.294568,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:27.294568,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:27.294568,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:27.294568,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:30.962150,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:30.962150,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:30.962150,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:30.962150,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:30.962150,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:34.673115,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:34.673115,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:34.673115,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:34.673115,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:34.673115,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:38.476198,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:38.476198,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:38.476198,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:38.476198,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:38.476198,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:42.191432,Calgary Flames,Detroit Red Wings,48.62,51.37,50.38,49.62,,,,,,,,,,,,,,,,
2025-12-11T02:27:42.191432,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,68.5,31.5,,,,,,,,
2025-12-11T02:27:42.191432,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:42.191432,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:42.191432,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:45.849447,Calgary Flames,Detroit Red Wings,48.62,51.37,50.62,49.38,,,,,,,,,,,,,,,,
2025-12-11T02:27:45.849447,Calgary Flames,Detroit Red Wings,,,,,,,,,25.37,74.63,69.0,31.0,,,,,,,,
2025-12-11T02:27:45.849447,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:45.849447,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:45.849447,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:49.583314,Calgary Flames,Detroit Red Wings,48.62,51.37,50.62,49.38,,,,,,,,,,,,,,,,
2025-12-11T02:27:49.583314,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,69.0,31.0,,,,,,,,
2025-12-11T02:27:49.583314,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:49.583314,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:49.583314,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:53.290722,Calgary Flames,Detroit Red Wings,48.62,51.37,50.62,49.38,,,,,,,,,,,,,,,,
2025-12-11T02:27:53.290722,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,69.0,31.0,,,,,,,,
2025-12-11T02:27:53.290722,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:53.290722,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:53.290722,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:27:56.950320,Calgary Flames,Detroit Red Wings,48.62,51.37,50.62,49.38,,,,,,,,,,,,,,,,
2025-12-11T02:27:56.950320,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,69.0,31.0,,,,,,,,
2025-12-11T02:27:56.950320,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:27:56.950320,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:27:56.950320,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:28:00.615267,Calgary Flames,Detroit Red Wings,48.62,51.37,50.62,49.38,,,,,,,,,,,,,,,,
2025-12-11T02:28:00.615267,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,69.0,31.0,,,,,,,,
2025-12-11T02:28:00.615267,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:28:00.615267,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:28:00.615267,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:28:04.288097,Calgary Flames,Detroit Red Wings,48.62,51.37,50.62,49.38,,,,,,,,,,,,,,,,
2025-12-11T02:28:04.288097,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,69.0,31.0,,,,,,,,
2025-12-11T02:28:04.288097,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:28:04.288097,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
2025-12-11T02:28:04.288097,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.12,55.88,55.0,45.0
2025-12-11T02:28:07.967764,Calgary Flames,Detroit Red Wings,48.62,51.37,50.62,49.38,,,,,,,,,,,,,,,,
2025-12-11T02:28:07.967764,Calgary Flames,Detroit Red Wings,,,,,,,,,24.25,75.75,69.0,31.0,,,,,,,,
2025-12-11T02:28:07.967764,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,54.87,45.13,43.25,56.75,,,,
2025-12-11T02:28:07.967764,Calgary Flames,Detroit Red Wings,,,,,69.38,30.63,27.12,72.88,,,,,,,,,,,,
